originalTitle,rating,startYear,endYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isAdult,numRegions,userReviewsTotal,ratingCount,countryOfOrigin,is_Documentary,is_History,is_Adventure,is_Thriller,is_Game-Show,is_Comedy,is_Sci-Fi,is_Romance,is_Biography,is_Musical,is_Western,is_Music,is_Film-Noir,is_Adult,is_Reality-TV,is_News,is_Action,is_Crime,is_Short,is_Fantasy,is_Family,is_Mystery,is_Talk-Show,is_Drama,is_Sport,is_War,is_Horror,is_Animation,fill_runtimeMinutes
Wakai hito,7,7.5822291942764615,,90.0,0.0,2.6390573296152584,1.0986122886681098,0.0,4.007333185232471,0.0,movie,0.0,False,0,0.6931471805599453,0.0,13,['JP'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685
The Secret of My Excess,8,7.5953872788539725,,,0.0,4.553876891600541,0.0,0.0,4.23410650459726,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,94,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.713572066704308
Shiro the White,8,7.600902459542082,,118.0,0.6931471805599453,2.302585092994046,0.0,0.0,2.3978952727983707,0.6931471805599453,movie,0.0,False,0,0.6931471805599453,0.0,9,['JP'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77912349311153
Le chemin de Damas,8,7.5953872788539725,,82.0,0.0,2.772588722239781,1.9459101490553132,0.0,3.091042453358316,0.0,movie,0.0,False,0,1.0986122886681098,0.0,15,['CA'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.418840607796598
Av måneskinn gror det ingenting,7,7.59488438721652,,,1.0986122886681098,2.8903717578961645,0.0,0.0,3.2188758248682006,0.0,tvMiniSeries,0.0,True,0,1.0986122886681098,0.0,17,['NO'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.110873864173311
Sexy Delights II,6,7.59488438721652,,,0.0,2.4849066497880004,0.0,0.0,2.5649493574615367,0.0,movie,0.0,False,1,1.791759469228055,0.0,11,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
R.E.M.: When the Light Is Mine - The Best of the I.R.S. Years 1982-1987,9,7.604396348796338,,126.0,0.0,3.4339872044851463,0.0,0.0,1.6094379124341003,0.0,video,0.0,False,0,0.6931471805599453,0.0,30,['US'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.844187086458591
Dark White,9,7.611347717403621,,,0.0,2.70805020110221,0.6931471805599453,0.0,2.70805020110221,0.0,video,0.0,False,0,0.6931471805599453,0.0,14,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.343805421853684
Crazy Like a Fox,8,7.594381242551817,,,0.0,3.1780538303479458,0.0,0.0,3.8918202981106265,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,23,['US'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.713572066704308
Pulverschnee nach Übersee,4,7.579167967396076,,93.0,0.0,3.6375861597263857,1.3862943611198906,0.0,4.0943445622221,0.6931471805599453,movie,0.0,False,0,1.0986122886681098,0.0,37,['XWG'],0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.543294782270004
Bee Gees,7,7.599401333415815,,60.0,0.0,2.1972245773362196,0.0,0.0,2.4849066497880004,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,8,['US'],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873864173311
Slow Light,8,7.612336837167746,,11.0,1.791759469228055,4.605170185988092,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,short,1.9459101490553132,False,0,1.0986122886681098,0.6931471805599453,99,"['PL', 'PT']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.4849066497880004
Parvati's fateful vision,10,7.609862200913554,,,0.0,2.0794415416798357,0.6931471805599453,0.0,4.02535169073515,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.0,7,['IN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,3.713572066704308
Death Watch,8,7.5883236773352225,,,0.0,2.8903717578961645,0.0,0.0,3.58351893845611,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,17,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.713572066704308
Propala hramota,9,7.587310506022615,,,0.0,7.297091005160418,3.091042453358316,0.0,4.143134726391533,0.0,movie,0.0,False,0,2.3978952727983707,1.6094379124341003,1477,['SUHH'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.51085950651685
The Odyssey,8,7.590852123688581,,50.0,0.0,5.726847747587197,2.70805020110221,0.0,4.060443010546419,0.0,tvEpisode,0.0,False,0,0.6931471805599453,2.302585092994046,306,['US'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3.9318256327243257
Forgive and Forget,9,7.609862200913554,,48.0,0.0,4.3694478524670215,3.091042453358316,0.0,4.8283137373023015,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.0,78,['AU'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8918202981106265
Lotto,7,7.609862200913554,,90.0,0.6931471805599453,3.4965075614664802,0.6931471805599453,0.0,3.7612001156935624,0.0,tvMovie,0.0,False,0,0.6931471805599453,0.0,33,['CH'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
A Bathtub Bandit,5,7.559038255443384,,15.0,0.0,3.258096538021482,1.0986122886681098,0.0,2.1972245773362196,0.0,short,0.0,False,0,0.6931471805599453,1.0986122886681098,25,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.772588722239781
Empire State,6,7.607878073278507,,94.0,0.0,10.05173512899633,3.6109179126442243,1.0986122886681098,5.877735781779639,3.7376696182833684,movie,0.6931471805599453,False,0,3.4657359027997265,4.465908118654584,23200,['US'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.553876891600541
Amber Amplifier,7,7.594381242551817,,23.0,0.0,2.772588722239781,0.6931471805599453,0.0,2.772588722239781,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.0,15,['US'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.1780538303479458
Archie's Aching Back,8,7.586803535162581,,26.0,0.0,6.003887067106539,1.791759469228055,0.0,3.58351893845611,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,404,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.295836866004329
Dave's Dead,8,7.607381425639791,,15.0,0.0,3.332204510175204,0.6931471805599453,0.0,3.784189633918261,0.0,short,1.0986122886681098,False,0,0.6931471805599453,0.0,27,['AU'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.772588722239781
To imerologio enos thyrorou,8,7.590852123688581,7.591861714889934,30.0,0.0,2.0794415416798357,0.6931471805599453,0.0,4.31748811353631,0.0,tvSeries,0.0,True,0,0.6931471805599453,0.0,7,['GR'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4339872044851463
Raw Days,9,7.609862200913554,,,1.9459101490553132,2.1972245773362196,2.5649493574615367,0.0,2.772588722239781,0.0,short,0.0,False,0,0.6931471805599453,0.0,8,['IN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.5649493574615367
Pilot,9,7.59890045687141,,,0.0,2.70805020110221,0.0,0.0,4.143134726391533,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.0,14,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.713572066704308
30 Days of Night: Dark Days,5,7.606387389772652,,92.0,1.0986122886681098,9.57983281962553,3.2188758248682006,1.0986122886681098,5.424950017481403,4.382026634673881,video,0.0,False,0,3.2188758248682006,4.61512051684126,14474,['US'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.532599493153256
Mar de dudas,5,7.59890045687141,7.59890045687141,,0.0,1.9459101490553132,0.6931471805599453,0.0,5.1298987149230735,0.0,tvSeries,0.0,True,0,0.6931471805599453,0.0,6,['ES'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.4657359027997265
Stepping Out,6,7.566311014772463,,73.0,0.0,5.231108616854587,2.1972245773362196,0.0,3.367295829986474,0.6931471805599453,movie,0.0,False,0,2.0794415416798357,2.1972245773362196,186,['US'],0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30406509320417
Lust for Gold: A Race Against Time,6,7.611842399580417,,83.0,0.0,4.248495242049359,2.6390573296152584,0.6931471805599453,3.6888794541139363,1.6094379124341003,movie,0.0,False,0,1.3862943611198906,2.3978952727983707,69,['US'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.430816798843313
Osmanlida Derin Devlet,6,7.607878073278507,7.607878073278507,,0.0,4.477336814478207,2.4849066497880004,0.0,4.276666119016055,0.0,tvSeries,0.0,True,0,1.0986122886681098,0.0,87,['TR'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4657359027997265
Leonard Bernstein: Reaching for the Note,9,7.6004023345004,,117.0,1.0986122886681098,5.0369526024136295,2.0794415416798357,0.0,3.9512437185814275,0.0,tvEpisode,1.3862943611198906,False,0,1.0986122886681098,1.0986122886681098,153,['US'],1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.770684624465665
Les petites salopes,6,7.590346945602565,,94.0,0.0,2.995732273553991,0.0,0.0,3.044522437723423,0.0,movie,0.0,False,1,1.3862943611198906,0.0,19,['FR'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.553876891600541
Dead to Me,8,7.61085279039525,7.612336837167746,30.0,1.791759469228055,11.53527386863399,7.275172319452771,3.258096538021482,6.728628613084702,4.356708826689592,tvSeries,4.276666119016055,True,0,3.6635616461296463,6.655440350367647,102341,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.4339872044851463
Fright Night Part 2,6,7.5953872788539725,,104.0,0.0,9.586170674954657,5.652489180268651,0.6931471805599453,5.484796933490655,3.784189633918261,movie,1.0986122886681098,False,0,3.332204510175204,4.787491742782046,14569,['US'],0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.653960350157523
Fantaziya na temu lyubvi,6,7.591861714889934,,,0.0,2.995732273553991,0.6931471805599453,0.0,3.871201010907891,0.0,movie,0.0,False,0,1.3862943611198906,0.0,19,['SUHH'],0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
Uncomfortable,10,7.605890001053122,,16.0,0.6931471805599453,2.1972245773362196,0.6931471805599453,0.0,3.044522437723423,0.0,short,0.6931471805599453,False,0,0.6931471805599453,0.0,8,['GB'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.833213344056216
Cold Comfort Farm,8,7.585281078639126,7.585281078639126,150.0,0.0,5.0689042022202315,1.3862943611198906,0.0,3.713572066704308,0.6931471805599453,tvMiniSeries,0.0,True,0,1.0986122886681098,2.5649493574615367,158,['GB'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.017279836814924
O Pesadelo do António Maria,5,7.562161631225652,,2.0,0.0,2.0794415416798357,2.0794415416798357,0.0,0.6931471805599453,0.0,short,0.0,False,0,0.6931471805599453,0.0,7,['PT'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0986122886681098
Ghost Catchers,7,7.593877844605118,,23.0,0.0,4.343805421853684,0.6931471805599453,0.0,4.948759890378168,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,76,['US'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.1780538303479458
Slave,7,7.602900462204755,,102.0,0.0,3.871201010907891,2.0794415416798357,0.0,4.343805421853684,0.0,movie,0.0,False,0,1.3862943611198906,0.6931471805599453,47,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.634728988229636
Slam Dunk: The Movie,8,7.598399329323964,,,0.0,6.035481432524756,0.6931471805599453,0.0,4.624972813284271,0.0,short,0.0,False,0,1.0986122886681098,0.0,417,['JP'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2.5649493574615367
Nijhum Oronney,5,7.606387389772652,,,0.0,2.302585092994046,0.6931471805599453,0.0,3.1354942159291497,0.0,movie,0.0,False,0,0.6931471805599453,0.0,9,['BD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685
Ab morgen sind wir reich und ehrlich,6,7.589335823170617,,82.0,0.0,4.532599493153256,2.0794415416798357,0.0,4.110873864173311,1.0986122886681098,movie,0.0,False,0,2.1972245773362196,0.6931471805599453,92,"['AT', 'XWG', 'IT']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.418840607796598
Avanti!,8,7.587310506022615,,,0.6931471805599453,9.385637313833174,4.770684624465665,0.6931471805599453,4.543294782270004,4.007333185232471,movie,1.9459101490553132,False,0,3.295836866004329,4.634728988229636,11917,"['US', 'IT']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51085950651685
Liberté sexuelle,7,7.607381425639791,,,0.0,4.51085950651685,0.0,0.0,3.1780538303479458,0.0,tvMovie,0.0,False,1,1.6094379124341003,0.6931471805599453,90,['FR'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.465908118654584
Tie dao you ji dui,7,7.579167967396076,,83.0,0.0,4.7535901911063645,2.833213344056216,0.0,3.367295829986474,0.0,movie,0.0,False,0,1.6094379124341003,1.0986122886681098,115,['CN'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.430816798843313
Neuf mecs,5,7.612336837167746,7.612336837167746,,0.0,2.833213344056216,1.0986122886681098,0.0,3.713572066704308,0.0,tvMiniSeries,0.0,True,0,0.6931471805599453,0.0,16,['FR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.110873864173311
Quince años,6,7.607381425639791,,7.0,0.0,1.791759469228055,0.6931471805599453,0.0,2.6390573296152584,0.0,short,0.0,False,0,0.6931471805599453,0.0,5,['MX'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.0794415416798357
Origin of Monogamy,7,7.607878073278507,,,0.0,3.091042453358316,0.6931471805599453,0.0,1.9459101490553132,0.6931471805599453,movie,0.0,False,0,1.9459101490553132,0.0,21,['KR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685
Act of Betrayal,8,7.586803535162581,,85.0,0.0,2.3978952727983707,2.6390573296152584,0.0,3.4965075614664802,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,10,['GB'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.454347296253507
La promesse,7,7.611347717403621,,,1.0986122886681098,6.992096427415888,4.07753744390572,0.0,5.030437921392435,0.6931471805599453,tvMiniSeries,0.0,True,0,2.833213344056216,3.4011973816621555,1087,['FR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.110873864173311
The Art of the Shorts Story,8,7.601901959875166,,,0.0,3.4657359027997265,1.0986122886681098,0.0,3.9512437185814275,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,32,['GB'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572066704308
The Houses October Built,7,7.60688453121963,,94.0,0.6931471805599453,6.483107351457199,1.791759469228055,0.6931471805599453,3.6888794541139363,0.6931471805599453,movie,0.0,False,0,1.6094379124341003,1.3862943611198906,673,['US'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.553876891600541
Nos vies heureuses,7,7.600902459542082,,147.0,0.6931471805599453,5.53338948872752,1.3862943611198906,0.0,4.672828834461906,1.9459101490553132,movie,1.0986122886681098,False,0,2.0794415416798357,0.0,252,['FR'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.997212273764115
Jillian Dillon,8,7.605890001053122,,4.0,0.0,2.5649493574615367,0.6931471805599453,0.0,3.044522437723423,0.0,short,0.6931471805599453,False,0,0.6931471805599453,0.0,12,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.6094379124341003
Drill,9,7.609862200913554,,42.0,0.0,5.313205979041787,1.6094379124341003,1.0986122886681098,5.3230099791384085,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.0,202,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.7612001156935624
Shei de wutuobang?,6,7.604396348796338,,20.0,0.0,2.1972245773362196,0.0,0.0,0.6931471805599453,0.0,video,0.0,False,0,1.6094379124341003,0.0,9,['CN'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.044522437723423
Bride of the Living Dummy,8,7.6004023345004,,22.0,0.0,6.480044561926653,2.4849066497880004,0.0,4.143134726391533,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,1.3862943611198906,651,['CA'],0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.1354942159291497
A Christmas Tree Love Story,5,7.611347717403621,,70.0,1.0986122886681098,3.5263605246161616,1.3862943611198906,0.6931471805599453,2.70805020110221,0.0,movie,0.0,False,0,1.0986122886681098,1.0986122886681098,33,['US'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2626798770413155
Softly Softly,8,7.584264818389059,7.585788821732034,50.0,0.0,4.844187086458591,6.950814768442584,0.0,6.823286122355687,0.0,tvSeries,0.0,True,0,1.0986122886681098,1.0986122886681098,127,['GB'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.9318256327243257
The Ninja,8,7.589335823170617,,60.0,0.0,3.7376696182833684,0.6931471805599453,0.0,3.828641396489095,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,41,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.110873864173311
The Skywalker Incursion,8,7.60887062919126,,21.0,0.0,8.038512020976814,2.8903717578961645,1.3862943611198906,4.418840607796598,1.0986122886681098,tvEpisode,0.0,False,0,0.6931471805599453,1.0986122886681098,3104,['US'],0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.091042453358316
Rhonda Fleming,8,7.578656850594762,,30.0,0.0,3.7612001156935624,0.0,0.0,2.995732273553991,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,42,['US'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.4339872044851463
Mono,8,7.604396348796338,,23.0,0.0,6.52649485957079,4.875197323201151,0.0,4.574710978503383,0.6931471805599453,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,683,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1780538303479458
The Big Black Pill,6,7.591861714889934,,100.0,0.0,4.68213122712422,1.0986122886681098,0.0,4.2626798770413155,0.0,tvMovie,0.0,False,0,2.0794415416798357,1.9459101490553132,107,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.61512051684126
Itsembatsemba: Rwanda One Genocide Later,8,7.6004023345004,,13.0,0.6931471805599453,2.302585092994046,0.0,0.0,1.0986122886681098,0.0,short,0.0,False,0,0.6931471805599453,0.0,9,['FR'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.6390573296152584
Kalayaan,7,7.607381425639791,,115.0,2.0794415416798357,2.995732273553991,0.6931471805599453,0.0,2.833213344056216,0.6931471805599453,movie,2.1972245773362196,False,0,1.9459101490553132,0.6931471805599453,20,"['PH', 'NL', 'US']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.7535901911063645
Episode #1.1,8,7.60339933974067,,,0.0,2.302585092994046,0.0,0.0,3.332204510175204,0.0,tvEpisode,0.0,False,0,2.0794415416798357,0.0,9,['BR'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.713572066704308
The Torrent,8,7.562681246721884,,,0.0,3.1780538303479458,0.0,0.0,2.9444389791664403,0.0,movie,0.0,False,0,1.0986122886681098,0.0,23,['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685
Final,8,7.602900462204755,,18.0,0.6931471805599453,3.1780538303479458,0.6931471805599453,0.0,5.267858159063328,0.0,short,0.0,False,0,0.6931471805599453,0.0,23,['ES'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9444389791664403
Dungeons of Kremlin,8,7.59890045687141,,,0.0,2.302585092994046,0.6931471805599453,0.0,0.0,0.0,videoGame,0.0,False,0,0.6931471805599453,0.0,9,['RU'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3.367295829986474
Goo wak chai: Hung Hing Sap Sam Mooi,7,7.6004023345004,,114.0,1.791759469228055,6.368187186350492,2.833213344056216,0.0,3.8066624897703196,1.9459101490553132,movie,1.3862943611198906,False,0,2.1972245773362196,1.3862943611198906,582,['HK'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4.74493212836325
Jayson Williams,5,7.6004023345004,,30.0,0.0,2.772588722239781,0.0,0.0,3.5263605246161616,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,15,['US'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.4339872044851463
Aabshar,5,7.577633832602728,,,0.0,2.3978952727983707,1.791759469228055,0.0,2.5649493574615367,0.0,movie,0.0,False,0,1.0986122886681098,0.0,10,['IN'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.51085950651685
La crisis del golfo,8,7.597396320212795,,,0.0,2.4849066497880004,0.0,0.0,4.060443010546419,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.0,11,['ES'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.713572066704308
Les valseuses,8,7.5883236773352225,,,0.0,9.221478116386638,4.718498871295094,1.0986122886681098,4.30406509320417,3.912023005428146,movie,0.0,False,0,3.7376696182833684,3.828641396489095,10115,['FR'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.51085950651685
Any Means Necessary,8,7.600902459542082,,43.0,0.0,4.442651256490317,1.3862943611198906,0.0,4.430816798843313,0.0,tvEpisode,0.0,False,0,0.6931471805599453,0.6931471805599453,84,['CA'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.784189633918261
La demoiselle d'Avignon,8,7.587310506022615,,55.0,0.0,5.209486152841421,4.543294782270004,0.0,4.859812404361672,0.0,tvSeries,0.0,True,0,1.791759469228055,1.0986122886681098,182,['FR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.02535169073515
Operasjon Arktis,6,7.608374474380783,,87.0,1.3862943611198906,7.055312843339752,1.791759469228055,0.0,5.472270673671475,2.0794415416798357,movie,1.6094379124341003,False,0,3.1354942159291497,1.9459101490553132,1159,"['NO', 'CA']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.477336814478207
Dragon Breed,7,7.595889917718538,,,0.0,2.4849066497880004,0.6931471805599453,0.0,0.0,0.0,videoGame,0.0,False,0,0.6931471805599453,0.0,11,['JP'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3.367295829986474
Alien0089,7,7.6128310304073565,,21.0,1.3862943611198906,3.295836866004329,1.6094379124341003,0.0,3.295836866004329,1.0986122886681098,short,1.6094379124341003,False,0,0.6931471805599453,0.0,26,"['CL', 'AR']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3.091042453358316
Le ciel au-dessus de Bastille,4,7.608374474380783,,48.0,0.0,3.2188758248682006,1.0986122886681098,0.0,2.70805020110221,0.0,movie,0.0,False,0,0.6931471805599453,0.0,24,['FR'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8918202981106265
