originalTitle,rating,startYear,endYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,numRegions,userReviewsTotal,is_Documentary,is_History,is_Adventure,is_Thriller,is_Game-Show,is_Comedy,is_Sci-Fi,is_Romance,is_Biography,is_Musical,is_Western,is_Music,is_Film-Noir,is_Adult,is_Reality-TV,is_News,is_Action,is_Crime,is_Short,is_Fantasy,is_Family,is_Mystery,is_Talk-Show,is_Drama,is_Sport,is_War,is_Horror,is_Animation,fill_runtimeMinutes,is_from_Oceania,is_from_North America,is_from_South America,is_from_Asia,is_from_Africa,is_from_Europe,countryOfOrigin,countryOfOrigin_freq_enc,countryOfOrigin_NA,countryOfOrigin_AF,countryOfOrigin_AS,countryOfOrigin_EU,countryOfOrigin_OC,countryOfOrigin_SA,countryOfOrigin_UNK,fill_runtimeMinutes_Bruno,totalNominations,totalMedia,runtimeMinutes_notitletype,outlier_no_type,outlier_w_type
Strangler's Wood,8,1999,1999.0,,0.0,1304,12,0,85,0,tvEpisode,0,False,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,40.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,47.0,0.0,12,87.0,False,False
Hide and Seek,9,2014,2014.0,,0.0,9,0,0,20,0,short,0,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,14.0,0.0,0,11.0,False,False
Fathers of the Bride,8,1980,1980.0,30.0,0.0,144,3,0,57,0,tvEpisode,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,3,30.0,False,False
Rouget le braconnier,5,1907,1907.0,7.0,0.0,11,7,0,0,0,short,0,False,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,7.0,0.0,7,7.0,False,False
My Daddy the Astronaut,8,1967,1967.0,7.0,0.0,13,1,0,8,1,short,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,7.0,0.0,1,7.0,False,False
"Monsieur, Madame et Bibi",6,1932,1932.0,,0.0,14,1,0,17,0,movie,0,False,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,1,"['FR', 'DE']",0.073913285467802,0,0,0,2,0,0,0,96.0,0.0,1,78.0,False,False
Rasmus und Johanna,6,2008,2008.0,,0.0,38,1,0,30,0,tvEpisode,0,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.0,0,0,0,0,0,1,['DE'],0.0279401124283408,0,0,0,1,0,0,0,25.0,0.0,1,82.0,False,False
Final Caller,5,2020,2020.0,91.0,0.0,32,5,0,36,9,movie,0,False,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,91.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,91.0,0.0,5,91.0,False,False
Episode #1.524,6,1990,1990.0,28.0,0.0,9,0,0,20,0,tvEpisode,0,False,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,28.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,28.0,0.0,0,28.0,False,False
Electric Boogie,8,1983,1983.0,30.0,0.0,21,1,0,7,0,short,0,False,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.0,0,1,0,0,0,1,"['DK', 'US']",0.4037958479434518,1,0,0,1,0,0,0,30.0,0.0,1,30.0,False,False
Willem van Oranje,8,1984,1984.0,438.0,0.0,184,3,0,173,1,tvMiniSeries,0,True,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,438.0,0,0,0,0,0,1,"['NL', 'BE']",0.0156954416430121,0,0,0,2,0,0,0,438.0,0.0,3,438.0,True,True
"Pope Leo XIII in Vatican Garden, No. 1",5,1898,1898.0,,0.0,14,0,0,1,0,short,0,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,10.0,0.0,0,11.0,False,False
Alexander Babu: Alex in Wonderland,10,2019,2019.0,,0.0,87,0,0,1,0,tvSpecial,0,False,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,['IN'],0.0342850781989202,0,0,1,0,0,0,0,78.0,0.0,0,92.0,False,False
In the Crack 061: Eve,8,2005,2005.0,86.0,0.0,7,0,0,1,0,video,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,1,0,0,0,0,['CA'],0.034563366171314,1,0,0,0,0,0,0,86.0,0.0,0,86.0,False,False
Abay Babes,7,2018,2018.0,108.0,0.0,58,8,0,322,0,movie,0,False,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.0,0,0,0,1,0,0,['PH'],0.0056770746368341,0,0,1,0,0,0,0,108.0,0.0,8,108.0,False,False
Anthology of Horror 2,8,2015,2015.0,71.0,0.0,47,16,2,21,1,movie,0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,71.0,0,0,0,0,0,1,['RU'],0.0079590360104636,0,0,0,1,0,0,0,71.0,0.0,18,71.0,False,False
The Collectors,8,1986,,50.0,0.0,11,2,0,77,0,tvSeries,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,50.0,0.0,2,50.0,False,False
Banned in the UK,7,2005,2005.0,60.0,0.0,18,1,0,57,0,tvSeries,0,True,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,60.0,0.0,1,60.0,False,False
Good Night City,9,2018,2018.0,157.0,0.0,103,1,1,17,0,movie,0,False,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.0,0,0,0,1,0,0,['IN'],0.0342850781989202,0,0,1,0,0,0,0,157.0,0.0,2,157.0,True,True
Text Me When You Get Home XX,8,2022,2022.0,11.0,0.0,11,3,0,8,0,short,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11.0,0,0,0,0,0,1,['DE'],0.0279401124283408,0,0,0,1,0,0,0,11.0,0.0,3,11.0,False,False
The Ocean of Helena Lee,8,2015,2015.0,88.0,0.0,46,1,0,13,7,movie,0,False,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,88.0,0.0,1,88.0,False,False
I Am The Ark And A Kamen Rider,8,2020,2020.0,,0.0,11,1,0,39,0,tvEpisode,0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,27.0,0.0,1,50.0,False,False
P.J.'s Unfunnybunny Christmas,7,1993,1993.0,22.0,0.0,14,0,0,63,0,tvEpisode,0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,22.0,0.0,0,22.0,False,False
ID Parade,8,2004,2004.0,59.0,0.0,339,12,0,80,0,tvEpisode,0,False,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,59.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,59.0,0.0,12,59.0,False,False
The Story of King Midas,7,1953,1953.0,10.0,0.0,184,2,0,7,1,short,0,False,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,10.0,0.0,2,10.0,False,False
1994,8,1994,1994.0,90.0,0.0,21,1,0,17,0,movie,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.0,0,1,0,0,0,0,['CA'],0.034563366171314,1,0,0,0,0,0,0,90.0,0.0,1,90.0,False,False
Episode #8.8,8,1995,1995.0,51.0,0.0,16,3,0,44,0,tvEpisode,0,False,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,51.0,0.0,3,51.0,False,False
V2 Rocket,8,2013,2013.0,57.0,0.0,81,3,0,56,0,tvEpisode,0,False,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.0,0,1,0,0,0,1,"['US', 'GB']",0.4958535092113318,1,0,0,1,0,0,0,57.0,0.0,3,57.0,False,False
In the Cold,8,1989,1989.0,,0.0,34,1,0,49,1,tvEpisode,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,40.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,43.0,0.0,1,80.0,False,False
Flicka,6,2006,2006.0,95.0,0.0,8601,26,11,301,44,movie,3,False,25,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,95.0,0,1,0,0,0,1,"['GB', 'US']",0.4958535092113318,1,0,0,1,0,0,0,95.0,3.0,37,95.0,False,False
Spectrauma,7,2011,2011.0,91.0,0.0,44,16,0,68,0,movie,0,False,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,91.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,91.0,0.0,16,91.0,False,False
Smugglarkungen,5,1985,1985.0,107.0,0.0,272,10,0,87,1,movie,0,False,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107.0,0,0,0,0,0,1,"['SE', 'DK']",0.0162520175877998,0,0,0,2,0,0,0,107.0,0.0,10,107.0,False,False
Parradox,6,2010,2010.0,90.0,0.0,61,1,0,51,3,movie,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,1,['NL'],0.0094061334669115,0,0,0,1,0,0,0,90.0,1.0,1,90.0,False,False
The Truth Works Well,8,2016,2016.0,43.0,0.0,184,18,0,315,0,tvEpisode,0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,43.0,0.0,18,43.0,False,False
Shang hai tan,7,1983,1983.0,103.0,0.0,14,1,0,18,0,movie,0,False,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0,0,0,0,1,0,0,['HK'],0.007847720821506,0,0,1,0,0,0,0,103.0,0.0,1,103.0,False,False
Marido de Mulher Boa,8,1960,1960.0,93.0,0.0,61,3,0,44,0,movie,0,False,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,0,0,1,0,0,0,['BR'],0.0098513942227416,0,0,0,0,0,1,0,93.0,0.0,3,93.0,False,False
Enam,6,2007,2007.0,97.0,0.0,20,0,0,11,0,movie,0,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97.0,0,0,0,1,0,0,['ID'],0.0018367006177992,0,0,1,0,0,0,0,97.0,0.0,0,97.0,False,False
The House of Usher,4,2006,2006.0,,0.0,764,6,1,124,10,movie,0,False,9,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,90.0,0.0,7,47.0,False,False
Le'Adam Kefayat Al Adellah,7,1987,1987.0,,0.0,58,3,0,38,0,movie,0,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.0,0,0,0,0,1,0,['EG'],0.0034507708576835,0,1,0,0,0,0,0,90.0,0.0,3,91.0,False,False
Sing Something Simple,8,1959,1959.0,48.0,0.0,59,1,0,29,0,tvEpisode,0,False,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,48.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,48.0,0.0,1,48.0,False,False
The Salesman and Other Adventures,6,1995,1995.0,25.0,3.0,6,0,0,66,0,short,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,25.0,3.0,0,25.0,False,False
Disney Sing-Along-Songs: Friend Like Me,7,1993,1993.0,,0.0,135,1,0,37,1,video,0,False,6,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,79.0,0.0,1,85.0,False,False
Change of Decks: Yugi vs. Noa,8,2002,2002.0,,0.0,28,1,0,10,0,tvEpisode,0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,44.0,0.0,1,87.0,False,False
Tonio Kröger,7,1964,1964.0,90.0,0.0,51,1,0,39,2,movie,5,False,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.0,0,0,0,0,0,1,"['XWG', 'FR']",0.0594979684978015,0,0,0,1,0,0,1,90.0,5.0,1,90.0,False,False
The Greatest Is the Least,8,1997,1997.0,30.0,0.0,34,2,0,69,0,tvEpisode,0,False,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,2,30.0,False,False
Depois do Escuro,6,1996,1996.0,15.0,0.0,15,1,0,44,0,short,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.0,0,0,1,0,0,0,['BR'],0.0098513942227416,0,0,0,0,0,1,0,15.0,0.0,1,15.0,False,False
Insoupçonnable,6,2011,2011.0,92.0,0.0,199,3,0,107,0,tvMovie,0,False,6,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,92.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,92.0,0.0,3,92.0,False,False
Down to the Bone,8,2009,2009.0,4.0,1.0,21,2,0,9,0,short,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,4.0,2.0,2,4.0,False,False
Calling from Beyond the Aura!,8,2014,2014.0,,0.0,94,4,0,105,0,tvEpisode,0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,25.0,0.0,4,81.0,False,False
Die PARTEI,7,2009,2009.0,90.0,0.0,237,1,0,64,5,movie,0,False,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,1,['DE'],0.0279401124283408,0,0,0,1,0,0,0,90.0,0.0,1,90.0,False,False
Tumbleweeds,7,1925,1925.0,78.0,0.0,688,32,0,32,9,movie,0,False,11,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,78.0,0.0,32,78.0,False,False
Ruta Quetzal,8,1993,,50.0,0.0,8,3,0,13,0,tvSeries,3,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,1,['ES'],0.0180887182055991,0,0,0,1,0,0,0,50.0,3.0,3,50.0,False,False
Thanks for the Boogie Ride,7,1942,1942.0,3.0,0.0,10,1,0,3,0,short,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,3.0,0.0,1,3.0,False,False
Cat Stevens,10,1971,1971.0,30.0,0.0,30,1,0,22,1,tvEpisode,0,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,1,30.0,False,False
Not Cricket,8,2018,2018.0,45.0,0.0,142,1,0,106,0,tvEpisode,0,False,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,45.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,45.0,0.0,1,45.0,False,False
The Magician,8,1981,1981.0,25.0,0.0,70,1,0,41,0,tvEpisode,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,25.0,0.0,1,25.0,False,False
Arnost Lustig pohledem Jana Nemce,6,1993,1993.0,14.0,0.0,7,0,0,5,0,short,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,1,['CSHH'],0.0041186619914287,0,0,0,0,0,0,1,14.0,0.0,0,14.0,False,False
Take Your Bags,7,1998,1998.0,,0.0,32,0,0,5,0,short,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,14.0,0.0,0,8.0,False,False
So ein Millionär hat's schwer,6,1958,1958.0,,0.0,250,4,0,50,3,movie,0,False,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,1,['AT'],0.0051761562865252,0,0,0,1,0,0,0,85.0,0.0,4,81.0,False,False
Begunaah,6,1991,1991.0,150.0,0.0,25,1,0,41,0,movie,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,150.0,0,0,0,1,0,0,['IN'],0.0342850781989202,0,0,1,0,0,0,0,150.0,0.0,1,150.0,False,True
Furry,5,2021,2021.0,,0.0,10,8,0,24,0,short,0,False,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,10.0,0.0,8,18.0,False,False
Toot the Tiny Tugboat,7,2014,,,0.0,14,60,0,76,0,tvSeries,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,31.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,30.0,0.0,60,43.0,False,False
Segundo A,7,2012,2012.0,3.0,2.0,8,4,0,11,1,short,6,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.0,0,0,0,0,0,1,['ES'],0.0180887182055991,0,0,0,1,0,0,0,3.0,8.0,4,3.0,False,False
Cartoons on Tour,5,1915,1915.0,11.0,0.0,86,1,0,11,0,short,0,False,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,11.0,0.0,1,11.0,False,False
Portret van Anton Adriaan Mussert,7,1970,1970.0,50.0,0.0,137,15,0,13,1,tvMovie,0,False,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,1,['NL'],0.0094061334669115,0,0,0,1,0,0,0,50.0,0.0,15,50.0,False,False
Requiem for Silence,6,2022,2022.0,11.0,0.0,8,8,0,23,0,short,0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11.0,0,0,0,1,0,0,['SA'],0.0003896031613513,0,0,1,0,0,0,0,11.0,0.0,8,11.0,False,False
Date with Senior Office Romance,8,2022,2022.0,12.0,0.0,21,1,0,24,0,tvMiniSeries,0,True,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,1,0,0,['IN'],0.0342850781989202,0,0,1,0,0,0,0,12.0,0.0,1,12.0,False,False
Crónica sentimental en rojo,6,1986,1986.0,100.0,0.0,77,7,0,46,0,movie,0,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0,0,0,0,0,1,['ES'],0.0180887182055991,0,0,0,1,0,0,0,100.0,0.0,7,100.0,False,False
End of a Challenge,7,1968,1968.0,,0.0,19,1,0,32,0,tvEpisode,0,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,0,1,0,0,0,0,"['US', 'MX']",0.4106973896588189,2,0,0,0,0,0,0,47.0,0.0,1,83.0,False,False
Cover Her Face,8,1985,1985.0,291.0,0.0,381,240,0,82,1,tvMiniSeries,0,True,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,291.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,291.0,0.0,240,291.0,True,True
CNN Heroes,4,2007,,,0.0,48,2,0,41,0,tvSeries,0,True,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,2,40.0,False,False
Law,9,2016,2016.0,29.0,0.0,14,0,0,45,0,tvEpisode,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,29.0,0.0,0,29.0,False,False
Zombie Murder Explosion Die!,8,2012,,,0.0,7,1,0,73,0,tvSeries,0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,1,40.0,False,False
Les voiles bas et en travers,8,1983,1983.0,56.0,0.0,6,15,0,11,0,movie,0,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,0,1,0,0,0,0,['CA'],0.034563366171314,1,0,0,0,0,0,0,56.0,0.0,15,56.0,False,True
Harry and the Homeless Man,8,1991,1991.0,,0.0,11,0,0,17,0,tvEpisode,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,0,82.0,False,False
Barbarian,4,2003,2003.0,79.0,0.0,371,2,1,170,7,video,0,False,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,79.0,0.0,3,79.0,False,False
Trafalgar Square,5,1897,1897.0,,0.0,20,0,0,0,0,short,0,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,10.0,0.0,0,8.0,False,False
The Queue,2,2015,,,0.0,12,0,0,15,0,tvSeries,0,True,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0,0.0,0,30.0,False,False
JFL XXX: The Ultimate Nasty Show,7,2012,2012.0,92.0,0.0,13,0,0,10,0,tvSpecial,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.0,0,1,0,0,0,0,['CA'],0.034563366171314,1,0,0,0,0,0,0,92.0,0.0,0,92.0,False,False
The Affairs of Jimmy Valentine,7,1942,1942.0,,0.0,134,9,0,57,3,movie,0,False,7,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,90.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,96.0,0.0,9,93.0,False,False
