originalTitle,rating,startYear,endYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isAdult,numRegions,userReviewsTotal,is_Documentary,is_History,is_Adventure,is_Thriller,is_Game-Show,is_Comedy,is_Sci-Fi,is_Romance,is_Biography,is_Musical,is_Western,is_Music,is_Film-Noir,is_Adult,is_Reality-TV,is_News,is_Action,is_Crime,is_Short,is_Fantasy,is_Family,is_Mystery,is_Talk-Show,is_Drama,is_Sport,is_War,is_Horror,is_Animation,fill_runtimeMinutes,is_from_Oceania,is_from_North America,is_from_South America,is_from_Asia,is_from_Africa,is_from_Europe,countryOfOrigin,countryOfOrigin_freq_enc,countryOfOrigin_NA,countryOfOrigin_AF,countryOfOrigin_AS,countryOfOrigin_EU,countryOfOrigin_OC,countryOfOrigin_SA,countryOfOrigin_UNK,fill_runtimeMinutes_Bruno
The Bowery Boys Meet the Monsters,6,1954,1954.0,65.0,0.0,808,10,1,35,11,movie,1,False,0,5,26,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,65.0
Blutsbrüder teilen alles,7,2012,2012.0,88.0,1.0,170,16,0,50,0,movie,0,False,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,88.0,0,0,0,0,0,1,"['AT', 'DE', 'RO']",0.0361217788167195,0,0,0,3,0,0,0,88.0
The Modernization of Emily,8,1974,1974.0,26.0,0.0,124,1,0,43,0,tvEpisode,0,False,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,26.0
"Go to Hell, You Mortals",10,2018,2018.0,,0.0,1247,30,0,39,7,tvEpisode,0,False,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,40.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,29.0
Onsen konnyaku geisha,7,1970,1970.0,87.0,0.0,25,1,0,13,0,movie,0,False,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,87.0
Episode #1.124,7,1987,1987.0,,0.0,9,0,0,24,0,tvEpisode,0,False,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,45.0
Morgus Presents,9,1986,1989.0,,0.0,14,3,0,52,0,tvSeries,0,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,31.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,45.0
Waratte kurasô,7,1979,1979.0,11.0,0.0,7,2,0,15,0,tvEpisode,0,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,11.0
The Lost Tomb of Jesus,6,2007,2007.0,102.0,3.0,1028,2,1,57,0,tvMovie,1,False,0,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,102.0
Aandhi Aur Toofan,6,1964,1964.0,,0.0,11,1,0,34,0,movie,0,False,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,1,0,0,['IN'],0.0342850781989202,0,0,1,0,0,0,0,90.0
Emergency Mine Rescue,8,2010,2010.0,,0.0,29,1,0,74,0,tvEpisode,0,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,43.0
Wild Stallion,6,1952,1952.0,70.0,0.0,209,1,0,35,2,movie,0,False,0,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,70.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,70.0
Is Solitary Fun?,8,2010,2010.0,24.0,0.0,58,2,0,61,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,24.0
Sketch à gogo,7,2004,2004.0,,0.0,19,0,0,11,0,tvSeries,0,True,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,0,1,['BE'],0.0062893081761006,0,0,0,1,0,0,0,30.0
Safety of the Realm,9,1969,1969.0,51.0,0.0,8,0,0,22,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,51.0
Pacto de Sangue,7,2017,,,0.0,166,31,0,122,0,tvSeries,0,True,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31.0,0,0,1,0,0,0,['BR'],0.0098513942227416,0,0,0,0,0,1,0,30.0
Synchromy No. 2,7,1936,1936.0,5.0,0.0,146,2,0,4,0,short,0,False,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,5.0
James Mason and Spike Milligan,8,1971,1971.0,,0.0,11,0,0,10,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,44.0
The Man Between,8,2023,2023.0,41.0,0.0,346,1,0,84,4,tvEpisode,0,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,41.0,0,0,0,1,0,0,['KR'],0.0091835030889964,0,0,1,0,0,0,0,41.0
Faltu Engineers,9,2022,2022.0,,0.0,7,12,0,26,0,tvMiniSeries,0,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,0,1,0,0,['IN'],0.0342850781989202,0,0,1,0,0,0,0,60.0
Hawk Jones,7,1986,1986.0,88.0,0.0,140,1,0,74,6,video,0,False,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,88.0
Suge Knight: On The Real Death Row Story,8,2001,2001.0,,0.0,16,13,0,8,0,movie,0,False,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,86.0
Lápide,6,1997,1997.0,17.0,1.0,22,5,0,52,1,short,1,False,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17.0,0,0,1,0,0,0,['BR'],0.0098513942227416,0,0,0,0,0,1,0,17.0
The Passions of Carol,7,1975,1975.0,76.0,0.0,80,0,0,42,7,movie,0,False,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,76.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,76.0
Partie de cartes,6,1897,1897.0,1.0,0.0,519,4,0,2,1,short,0,False,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,['FR'],0.0459731730394612,0,0,0,1,0,0,0,1.0
La apuesta/La ropa limpia se ensucia en casa,8,1975,1975.0,,0.0,7,0,0,3,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,40.0,0,1,0,0,0,0,['MX'],0.0136361106472978,1,0,0,0,0,0,0,45.0
Smokey and the Judge,4,1982,1982.0,90.0,0.0,47,1,0,84,5,movie,0,False,0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,90.0
Zhe er,8,2020,2020.0,,0.0,6,9,0,25,0,short,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12.0,0,0,0,1,0,0,['CN'],0.0067345689319307,0,0,1,0,0,0,0,10.0
Paranomoi pothoi,6,1966,1966.0,74.0,0.0,22,14,0,21,0,movie,0,False,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74.0,0,0,0,0,0,1,['GR'],0.0064006233650581,0,0,0,1,0,0,0,74.0
Les Is More or Less Moral-less,6,1996,1996.0,22.0,0.0,52,0,0,66,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,22.0
Moonlight: Poetry Through Collaboration - The Music of Moonlight,7,2017,2017.0,,0.0,10,1,0,9,0,short,0,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,17.0
Present Tense,7,1982,1982.0,30.0,0.0,77,1,0,42,2,tvEpisode,0,False,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0
Setsuyaku shitai Himonoonna,8,2010,2010.0,47.0,0.0,8,2,0,23,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,47.0
DC's World's Funnest,6,2011,,1.0,0.0,52,1,2,53,0,tvSeries,1,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,1,0,0,0,1,"['US', 'GB']",0.4958535092113318,1,0,0,1,0,0,0,1.0
"Antonio, the Amazing",9,1980,1980.0,30.0,0.0,92,1,0,61,0,tvEpisode,0,False,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0
Sono kabe o kudake,7,1959,1959.0,100.0,0.0,29,1,0,21,1,movie,0,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,100.0
The Quick and the Dead,8,2018,2018.0,,0.0,8,0,0,13,0,tvEpisode,0,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,1,0,0,0,0,0,['NZ'],0.0016697278343629,0,0,0,0,1,0,0,42.0
Your Number,8,2024,2024.0,54.0,0.0,163,1,0,97,1,tvEpisode,0,False,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,0,0,0,1,0,0,['KR'],0.0091835030889964,0,0,1,0,0,0,0,54.0
Club Silencio,5,2021,2021.0,18.0,0.0,109,4,0,28,0,short,1,False,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,18.0,0,0,0,0,0,1,['ES'],0.0180887182055991,0,0,0,1,0,0,0,18.0
Tosca e altre due,5,2003,2003.0,,0.0,8,1,0,41,0,movie,2,False,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,0,0,0,0,0,1,['IT'],0.0234875048700395,0,0,0,1,0,0,0,92.0
Heroines of F.U.R.Y.,6,2016,2016.0,91.0,0.0,18,1,1,16,2,video,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,91.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,91.0
Intellectual Property,8,1998,1998.0,22.0,0.0,174,1,0,67,0,tvEpisode,0,False,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,22.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,22.0
The Substitute,6,1996,1996.0,114.0,0.0,16252,62,1,195,45,movie,0,False,0,36,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,114.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,114.0
Cien,7,1984,1984.0,,0.0,5,0,0,21,0,tvMovie,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86.0,0,0,0,0,0,1,['PL'],0.0067345689319307,0,0,0,1,0,0,0,87.0
Sonnwende,6,2013,2013.0,84.0,0.0,31,5,0,22,1,movie,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84.0,0,0,0,0,0,1,['DE'],0.0279401124283408,0,0,0,1,0,0,0,84.0
Snow Child,9,1997,1997.0,24.0,1.0,8,6,0,11,0,short,0,False,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,24.0
Herbie Goes Bananas,8,1987,1987.0,,0.0,17,1,0,0,0,tvEpisode,0,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,29.0
Journey to the Center of the Nursery,6,1987,1987.0,,0.0,16,1,0,105,0,tvEpisode,0,False,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0
Sweep the ESPer Girl Away!,8,1974,1974.0,,0.0,5,0,0,9,0,tvEpisode,0,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,40.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,44.0
Woman at War: Tania the Fire,10,2023,2023.0,,0.0,6,0,0,5,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,0,0,0,0,0,1,['UA'],0.0013914398619691,0,0,0,1,0,0,0,25.0
The Heart Still Hums,6,2020,2020.0,29.0,4.0,41,1,0,13,0,short,1,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,29.0
Boy Meets Girl,8,1996,1996.0,,0.0,32,4,0,22,0,tvEpisode,0,False,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,40.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,41.0
Great Barrier Reef,8,2018,2018.0,45.0,0.0,42,12,1,29,1,movie,0,False,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,1,0,0,0,0,0,['AU'],0.0175321422608114,0,0,0,0,1,0,0,45.0
All you need is love,7,2020,2020.0,23.0,0.0,32,1,0,91,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.0,0,0,0,0,0,1,['DE'],0.0279401124283408,0,0,0,1,0,0,0,23.0
Die Gruppe,6,2021,2021.0,6.0,0.0,8,3,0,23,0,tvEpisode,0,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,1,['DE'],0.0279401124283408,0,0,0,1,0,0,0,6.0
Stajnia na Salvatorze,7,1967,1967.0,,0.0,28,2,0,60,0,movie,0,False,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.0,0,0,0,0,0,1,['PL'],0.0067345689319307,0,0,0,1,0,0,0,98.0
Dinosaur Island,4,1994,1994.0,85.0,0.0,1860,12,2,101,21,movie,0,False,0,15,40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,85.0
El canto de las mariposas,8,2020,2020.0,65.0,0.0,28,7,0,41,4,movie,2,False,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,1,0,0,0,['PE'],0.0006122335392664,0,0,0,0,0,1,0,65.0
Carnet de identidad,9,1970,1970.0,28.0,0.0,8,0,0,11,0,short,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28.0,0,0,0,0,0,1,['ES'],0.0180887182055991,0,0,0,1,0,0,0,28.0
Mental Engineering,8,1997,,30.0,0.0,13,0,0,10,0,tvSeries,0,True,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,30.0
Death Dreams,6,1991,1991.0,94.0,0.0,548,24,0,55,2,tvMovie,0,False,0,15,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,94.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,94.0
The More You Ignore Me,8,2015,2015.0,,0.0,1909,22,0,141,2,tvEpisode,0,False,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,46.0
Dog Baseball,9,1986,1986.0,10.0,0.0,30,2,0,1,0,short,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,10.0
99 Percent Sure,9,2011,2011.0,107.0,0.0,21,0,1,36,0,movie,0,False,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,107.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,107.0
Ghost Town to Havana,9,2015,2015.0,86.0,0.0,9,6,0,51,4,movie,0,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,86.0,0,1,0,0,0,0,"['US', 'CU']",0.397784827739745,2,0,0,0,0,0,0,86.0
Gunn,8,2018,2018.0,110.0,0.0,34,16,0,61,2,movie,0,False,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,110.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,110.0
The Match King,7,1932,1932.0,79.0,0.0,622,29,1,61,8,movie,0,False,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,79.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,79.0
In Convenience,8,2005,2005.0,135.0,0.0,13,0,0,48,0,movie,0,False,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,135.0
Yek ghadam ta marg,7,1961,1961.0,100.0,0.0,24,1,0,18,0,movie,0,False,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,100.0,0,0,0,1,0,0,['IR'],0.0045639227472588,0,0,1,0,0,0,0,100.0
Eye Guess,8,1966,1969.0,25.0,0.0,25,3,0,16,0,tvSeries,0,True,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,25.0
Alamo Gold,5,2008,2008.0,85.0,0.0,27,46,0,36,0,movie,0,False,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,85.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,85.0
Such a Crime,6,1998,1998.0,46.0,0.0,18,0,0,6,0,video,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,46.0
È pericoloso sporgersi,7,1985,1985.0,12.0,2.0,64,2,0,2,0,short,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12.0,0,0,0,0,0,1,['BE'],0.0062893081761006,0,0,0,1,0,0,0,12.0
Jay Johnson: The Two & Only!,9,2014,2014.0,114.0,0.0,35,9,1,34,2,movie,0,False,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,114.0
Pekin no suika,8,1989,1989.0,135.0,1.0,216,11,0,44,1,movie,0,False,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135.0,0,0,0,1,0,0,['JP'],0.0470863249290365,0,0,1,0,0,0,0,135.0
"Mickey Rooney, Then and Now",7,1953,1953.0,10.0,0.0,15,1,0,8,0,short,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,10.0
The Legend of Robin Hood,8,1975,1975.0,50.0,0.0,134,2,0,83,0,tvMiniSeries,1,True,0,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,50.0
Anastasia: Adventures with Pooka and Bartok,8,1997,1997.0,,0.0,65,9,3,10,0,videoGame,0,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,
Janatha Garage,8,2016,2016.0,162.0,19.0,8404,77,1,301,3,movie,7,False,0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,162.0,0,0,0,1,0,0,['IN'],0.0342850781989202,0,0,1,0,0,0,0,162.0
April Wine Live,7,1985,1985.0,67.0,0.0,7,4,0,10,0,movie,0,False,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.0,0,1,0,0,0,1,"['GB', 'CA']",0.1333555963711248,1,0,0,1,0,0,0,67.0
Keoma,7,1976,1976.0,105.0,0.0,6336,128,1,133,83,movie,0,False,0,26,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,105.0,0,0,0,0,0,1,['IT'],0.0234875048700395,0,0,0,1,0,0,0,105.0
Double Trouble,6,2021,2021.0,,0.0,9,0,0,27,0,tvMovie,0,False,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.0,0,0,0,0,0,1,['GB'],0.0987922301998107,0,0,0,1,0,0,0,73.0
La domenica specialmente,7,1991,1991.0,90.0,2.0,356,5,0,108,3,movie,3,False,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90.0,0,0,0,0,0,1,"['IT', 'FR', 'BE']",0.0757499860856013,0,0,0,3,0,0,0,90.0
Ner i djupet,7,2021,2021.0,12.0,0.0,11,4,0,27,0,short,0,False,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12.0,0,0,0,0,0,1,['FI'],0.0075137752546334,0,0,0,1,0,0,0,12.0
Given the Heir,6,1997,1997.0,24.0,0.0,135,1,0,68,0,tvEpisode,0,False,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,24.0,0,1,0,0,0,0,['US'],0.3970612790115211,1,0,0,0,0,0,0,24.0
Kapitel III,7,2021,2021.0,44.0,0.0,34,141,0,49,0,tvEpisode,0,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,44.0,0,0,0,0,0,1,['DE'],0.0279401124283408,0,0,0,1,0,0,0,44.0
